refnis,pop_densit,Distance T,nb_poi_sco,score_pent,score_dens,score_tram,score_bus_score_bus,score_imat_score_imat,score_moyen,score_ecart_type,classements_1ers,frequence_1ere_place
63004,52.7525333125592,2,2,3,1,1,1,5,1.931594453486097,0.06724318495250309,0.0,0.0
61003,524.6774448345809,4,2,2,3,1,3,4,2.8814746846279284,0.07017312435797445,0.0,0.0
57095,140.069482416751,2,2,4,1,1,2,4,2.0898424275788106,0.06541001480854523,0.0,0.0
45059,263.452398766831,2,2,4,2,1,3,3,2.357126645147668,0.05804616278535553,0.0,0.0
44073,226.297005680872,1,1,4,2,3,2,2,1.9719287224547788,0.061945539351625035,0.0,0.0
38008,416.44626635774,5,3,5,3,3,1,2,3.0507819291812917,0.09208328713011547,0.0,0.0
34023,1387.79939104158,3,2,5,5,1,3,2,3.0902522575875095,0.09345888080503927,0.0,0.0
24041,199.163215617725,3,1,4,2,1,2,2,2.1273519002289967,0.05860483984316866,0.0,0.0
24038,694.147574986297,4,3,4,4,1,3,2,3.122923851251418,0.0751855217959121,0.0,0.0
23098,2344.1637893802304,5,2,4,5,4,4,2,3.922293628945716,0.05887104247446042,0.0,0.0
72039,395.768943647948,1,3,4,3,1,2,3,2.2815951882366456,0.06873111551002728,0.0,0.0
11029,3390.28949457311,5,4,4,5,4,4,1,4.037681739791349,0.05868866162320944,0.0,0.0
91141,161.682846479659,3,2,1,2,1,2,4,2.225370664490585,0.05691127521158342,0.0,0.0
84033,33.075447305706604,1,3,2,1,1,2,4,1.8488539677549427,0.05524256541907634,0.0,0.0
83044,38.6960491637132,2,1,1,1,1,2,4,1.7273423513047965,0.04948735655056331,0.0,0.0
61080,227.4336609171,3,2,2,2,1,3,4,2.4986622151466236,0.056675968934494746,0.0,0.0
41024,631.7697515287999,2,2,4,4,1,3,2,2.625011710583017,0.07197603100106,0.0,0.0
23096,540.313776173798,3,3,4,3,1,2,2,2.5492479086372737,0.05978108999380624,0.0,0.0
23045,528.044348278757,4,3,5,3,1,2,2,2.8230241346424356,0.08129868186728585,0.0,0.0
21010,10348.9255166032,5,5,3,5,5,4,1,4.184106065567504,0.06734399319955858,0.0,0.0
72004,256.91343354562804,1,4,4,2,1,2,4,2.3203902875051154,0.07385805663573707,0.0,0.0
61010,101.146509016695,2,2,4,1,1,2,5,2.2048860041421414,0.07374769708471954,0.0,0.0
57081,319.073974233711,4,5,4,3,1,3,4,3.3919783707876885,0.07831204338582712,0.0,0.0
57072,220.62344487643296,2,2,5,2,1,3,4,2.554598299234158,0.07591546427130155,0.0,0.0
44083,350.94065804364897,2,5,5,3,1,2,3,2.785803101650751,0.08287288480093354,0.0,0.0
44040,779.727807192872,5,3,4,4,3,3,2,3.5415451189231586,0.05525974232141509,0.0,0.0
13037,267.505326784409,2,2,4,2,1,2,2,2.051219595451482,0.050550194611665066,0.0,0.0
13006,357.238809608146,2,2,4,3,1,2,3,2.3577274930141363,0.05796203048796027,0.0,0.0
92003,326.488862199554,3,3,2,3,1,3,4,2.8053423798504094,0.05924316035947621,0.0,0.0
83055,30.8121807947935,1,2,1,1,3,2,5,1.9935267422803522,0.068990036695405,0.0,0.0
62027,212.30217140312504,2,2,3,2,1,3,5,2.5047857207511472,0.06310997131576038,0.0,0.0
61043,160.426573039844,2,2,3,2,1,2,5,2.3139222476182866,0.05808385866200925,0.0,0.0
56022,225.465708591936,4,3,4,2,1,3,4,2.9700823623794235,0.07440325780502849,0.0,0.0
55035,202.98403110898403,2,3,4,2,1,2,5,2.5115661688459507,0.06923410139382585,0.0,0.0
53053,653.7412647199279,3,5,4,4,1,3,5,3.50713811986837,0.08312450580924784,0.0,0.0
44021,1699.4572679309902,5,5,4,5,4,4,1,4.152897583495816,0.05883143026099987,0.0,0.0
33040,151.03398924295,2,1,5,2,1,1,3,1.9426119327006808,0.07708445863055086,0.0,0.0
23027,934.742763668898,5,4,3,4,1,3,3,3.462103342478034,0.0882993787307907,0.0,0.0
13001,241.949486227229,1,2,4,2,1,1,4,1.8990951269633232,0.06984629119469345,0.0,0.0
82009,32.5589295565296,1,2,1,1,1,1,5,1.5753901499577738,0.0606588449160697,0.0,0.0
71020,261.14629039740703,2,3,4,2,1,3,3,2.4723424888521173,0.059424844659623346,0.0,0.0
92087,115.119859437668,1,2,3,1,1,2,5,1.9311097781369724,0.06779839704036347,0.0,0.0
57097,298.925881836242,3,2,5,2,1,2,4,2.5550829745833004,0.07527171100611954,0.0,0.0
44012,625.1464308221709,4,3,5,4,1,3,2,3.2053519287746104,0.08239634315417822,0.0,0.0
31033,458.512020165527,5,3,5,3,1,2,3,3.129415859687732,0.09549245814888391,0.0,0.0
25084,188.37195313398,1,2,4,2,1,2,4,2.089958600096161,0.06587603602551637,0.0,0.0
24045,252.34360998512705,3,2,3,2,1,3,2,2.351003139543131,0.05077270011739545,0.0,0.0
21019,4751.29571390574,4,4,3,5,4,4,3,3.9939926669128347,0.03838999111103009,0.0,0.0
13023,197.288596826728,2,2,4,2,1,2,2,2.051219595451482,0.050550194611665066,0.0,0.0
91114,75.8375960394632,2,3,2,1,3,2,4,2.267475235426649,0.05155411367743862,0.0,0.0
85039,55.1034381418964,3,2,3,1,1,1,5,2.1229426019681017,0.07540397104246416,0.0,0.0
85011,39.4282967214223,1,2,1,1,1,1,4,1.4603465733944412,0.04662469087094269,0.0,0.0
84035,38.2768721016482,1,2,2,1,1,1,4,1.5427746509176294,0.04836519088830678,0.0,0.0
84010,36.3285190398677,1,2,1,1,1,1,4,1.4603465733944412,0.04662469087094269,0.0,0.0
63049,128.469201486696,1,3,1,1,1,2,4,1.7664258902317684,0.0558868195776678,0.0,0.0
62060,274.56367420545,3,2,4,2,1,3,5,2.7785619467562994,0.07054298225596492,0.0,0.0
62022,808.096234944042,3,3,1,4,1,4,5,3.2202856730226928,0.09102311604931247,0.0,0.0
56005,76.660711607816,1,1,3,1,1,1,5,1.6250304612996649,0.06735278762736473,0.0,0.0
44020,418.29850397757,3,3,5,3,1,3,3,2.9375830358566213,0.07024997933421696,0.0,0.0
44019,485.0022246128791,2,3,5,3,3,3,2,2.8584644300010664,0.053823148457732076,0.0,0.0
35011,249.941126876809,1,4,5,2,3,1,2,2.209140857958524,0.08586646783728889,0.0,0.0
31005,847.8819576612119,3,5,4,4,3,3,2,3.3892805093681213,0.04243387962162939,0.0,0.0
24008,178.965977392831,2,2,4,2,1,3,3,2.357126645147668,0.05804616278535553,0.0,0.0
21014,23322.25867821,5,4,3,5,5,5,5,4.719928001249178,0.04121334449666594,10000.0,1.0
21004,5872.20753094877,5,5,3,5,4,4,5,4.530643812225912,0.04482476776157612,0.0,0.0
21001,6981.41118678129,5,5,4,5,4,4,1,4.152897583495816,0.05883143026099987,0.0,0.0
13010,406.04713065432696,4,2,4,3,1,2,4,2.8554673665414443,0.07408202941177,0.0,0.0
12025,1346.97402818105,3,5,4,5,1,3,1,3.238428134614398,0.09374352891656197,0.0,0.0
12021,760.41723876652,3,3,4,4,1,3,2,2.931575702769445,0.06880087853929388,0.0,0.0
11054,332.98055981583497,2,2,4,3,1,2,4,2.4727710695774845,0.06273136717441177,0.0,0.0
71022,782.477551159128,4,5,4,4,1,3,3,3.468399115223698,0.0802409304407081,0.0,0.0
56049,138.34905880224798,2,1,4,1,1,3,4,2.165490057007187,0.07281981091292966,0.0,0.0
64023,134.065742787112,3,1,5,1,1,2,5,2.363446386442818,0.09060850566558146,0.0,0.0
84075,46.9463547570111,1,2,1,1,1,1,4,1.4603465733944412,0.04662469087094269,0.0,0.0
83049,31.343205116133294,1,1,2,1,1,1,5,1.5426023837764795,0.05981850799016055,0.0,0.0
83040,50.3479414061709,2,2,2,1,1,1,4,1.7341227993996071,0.049612473960268404,0.0,0.0
61072,319.721539094389,3,2,3,3,1,3,4,2.772554613669112,0.056993589856965156,0.0,0.0
61041,104.370421734182,2,1,2,1,1,2,5,1.924814005391303,0.0596395691230435,0.0,0.0
55004,272.58225180937,4,4,4,2,1,2,3,2.7793911563877147,0.07609241395483157,0.0,0.0
53044,186.774010786586,4,2,4,2,1,2,4,2.664003045542098,0.07499535690582966,0.0,0.0
44034,380.3723827988,3,4,5,3,1,2,3,2.861935406428246,0.0757637406480054,0.0,0.0
36007,697.27535424437,4,3,5,4,1,2,3,3.1295320322051,0.08687450403757802,0.0,0.0
25117,245.233157752896,2,2,4,2,1,3,4,2.4721702217109693,0.06280594620779707,0.0,0.0
25014,773.471227019434,4,4,3,4,1,3,4,3.3857987705593855,0.0763692801023018,0.0,0.0
24137,201.029094089396,2,2,4,2,1,3,4,2.4721702217109693,0.06280594620779707,0.0,0.0
23016,1076.47645556734,3,4,4,5,3,3,2,3.465528986663016,0.05591022609401551,0.0,0.0
13008,379.588154294072,5,5,4,3,1,2,3,3.277419469573497,0.09521696812349446,0.0,0.0
73083,363.44104868896096,4,4,4,3,1,3,5,3.391806103646544,0.078068535207779,0.0,0.0
72030,189.534010791517,1,3,4,2,1,2,3,2.090130867237308,0.06263619057462902,0.0,0.0
71004,609.6470099897721,2,4,3,4,1,3,3,2.8880588970320944,0.07025554409788384,0.0,0.0
63001,44.477738800375896,1,2,2,1,1,2,5,1.8486817006137923,0.06225274289147474,0.0,0.0
62122,324.465462628141,2,1,1,3,1,3,5,2.4161780429996504,0.07220349461043434,0.0,0.0
57064,282.533271837744,2,3,4,2,1,3,5,2.7024296419787954,0.07163193732679388,0.0,0.0
52075,222.028664738462,3,2,4,2,1,3,5,2.7785619467562994,0.07054298225596492,0.0,0.0
43007,195.813834938599,3,2,5,2,1,2,3,2.44003939801998,0.07183171117596804,0.0,0.0
21002,3942.32995648781,5,4,3,5,4,4,2,4.070297238831479,0.05348572139038582,0.0,0.0
73042,445.60892688855193,2,3,4,3,1,3,4,2.778850386414802,0.06462960190826944,0.0,0.0
64047,227.448677437865,2,2,4,2,1,3,4,2.4721702217109693,0.06280594620779707,0.0,0.0
64021,208.613264538886,2,1,4,2,1,3,5,2.471997954569838,0.07211240157592409,0.0,0.0
93088,148.800061519338,3,3,3,1,1,2,5,2.4290219188053928,0.0729684718494899,0.0,0.0
92141,175.179863832533,2,2,4,2,1,2,4,2.2813067485781504,0.05862792979118728,0.0,0.0
92138,124.899169861868,2,1,4,1,1,2,5,2.089670160437658,0.074219600752435,0.0,0.0
91142,108.990826057692,2,1,1,1,1,2,4,1.7273423513047965,0.04948735655056331,0.0,0.0
84009,64.9438339815514,5,3,2,1,1,2,4,2.6142465616828487,0.09993229465542931,0.0,0.0
63067,68.1961927604838,1,3,2,1,1,2,5,1.9638975443182667,0.06656177981221932,0.0,0.0
45068,222.828553417342,2,4,5,2,1,2,5,2.709210090073594,0.08564244887260741,0.0,0.0
45063,258.58781338145,3,1,4,2,1,3,3,2.4332589499251687,0.06268195989724915,0.0,0.0
42006,830.0302084572501,5,4,5,4,1,3,2,3.5119159209610675,0.09465793871100531,0.0,0.0
36015,1083.96456978322,4,5,5,5,1,3,3,3.742291513746222,0.09605870321198653,0.0,0.0
25120,179.081751380551,2,2,4,2,1,3,4,2.4721702217109693,0.06280594620779707,0.0,0.0
25112,841.6257595800699,4,4,3,4,1,3,5,3.5008423471227097,0.08111115285848347,0.0,0.0
25018,244.446361995409,2,3,3,2,1,2,5,2.429138091322757,0.06086341473519075,0.0,0.0
23044,1363.88251956091,3,2,4,5,1,3,2,3.0078241800643233,0.08669492398500926,0.0,0.0
13049,459.107504098273,2,3,4,3,1,2,3,2.4729433367186204,0.05931865330782154,0.0,0.0
13040,827.4001322062791,5,4,4,4,1,3,2,3.4294878434378573,0.08988296723026878,0.0,0.0
12041,544.838962457457,4,3,4,3,1,3,3,3.0465031068154067,0.06806194222669211,0.0,0.0
71057,364.783183181555,2,4,3,3,1,3,4,2.811638152596087,0.06290114889999107,0.0,0.0
11008,999.873975702661,3,4,3,4,1,3,3,3.0794070455140523,0.06751927598772853,0.0,0.0
63003,222.814803497238,3,2,3,2,1,3,5,2.6961338692331194,0.06489661708611912,0.0,0.0
44084,246.384964604721,4,4,4,2,1,2,3,2.7793911563877147,0.07609241395483157,0.0,0.0
34043,190.106579888314,1,1,5,2,1,2,4,2.057170833914872,0.08181232125363753,0.0,0.0
25050,487.4589205981361,3,2,2,3,1,3,4,2.69012653614594,0.05825182520903757,0.0,0.0
23094,1313.17329075932,4,4,4,5,1,3,5,3.774734745645211,0.09283602532546287,0.0,0.0
71002,371.191927375445,2,2,3,3,1,2,4,2.3903429920542987,0.05389134227316398,0.0,0.0
11021,1403.1265261535,4,2,4,5,1,4,2,3.3900358016791454,0.09251916628882069,0.0,0.0
93022,84.5090089927602,1,2,3,1,1,1,4,1.6252027284408146,0.05744810553339834,0.0,0.0
92142,274.851324577741,3,4,4,2,1,3,4,2.8939500576019035,0.06853492969649413,0.0,0.0
91103,49.8994868712577,2,2,2,1,1,1,5,1.8491663759629318,0.0617949749907481,0.0,0.0
85024,51.2655001503491,2,2,1,1,1,1,5,1.7667382984397584,0.06254082822061592,0.0,0.0
84059,51.2644600982168,1,1,2,1,1,1,4,1.4275588072131566,0.046289141642291066,0.0,0.0
63038,81.9092878249732,2,2,2,1,1,2,5,2.0400298490957813,0.059990867691356385,0.0,0.0
63013,58.975903783312,1,2,3,1,1,1,4,1.6252027284408146,0.05744810553339834,0.0,0.0
52025,269.079962948291,2,2,3,2,1,3,5,2.5047857207511472,0.06310997131576038,0.0,0.0
41002,1145.0926958945,3,4,4,5,1,3,2,3.2382558674732698,0.08686421476946873,0.0,0.0
37015,300.66700988495995,3,4,5,3,1,2,3,2.861935406428246,0.0757637406480054,0.0,0.0
35029,277.014769902196,2,4,5,2,4,1,3,2.629169142598692,0.08732366100849741,0.0,0.0
35006,313.57654042919097,2,2,5,3,1,2,3,2.440155570537336,0.07242363616450813,0.0,0.0
34042,401.794830303782,1,2,4,3,1,2,3,2.1663793445321726,0.06700411339179098,0.0,0.0
33011,269.194808105683,3,3,5,2,1,2,3,2.555255241724448,0.07266963077564785,0.0,0.0
25023,399.993540569429,2,3,2,3,1,3,4,2.6139942313684377,0.058178211549544494,0.0,0.0
24107,498.577072413476,5,3,4,3,1,3,2,3.1228076787340786,0.08542773646191809,0.0,0.0
24001,489.398077481166,5,4,3,3,1,3,3,3.2706390214787,0.08480006245747877,0.0,0.0
13044,291.20186983167804,2,2,4,2,1,1,2,1.8603561223186464,0.05696408192888786,0.0,0.0
12007,475.933735786237,4,3,4,3,1,2,5,3.085726786809232,0.07964012654878476,0.0,0.0
72038,168.421274478762,2,2,4,2,1,1,3,1.9753996988819773,0.05959520736914603,0.0,0.0
71069,345.768389040768,2,3,3,3,1,2,3,2.3905152591954395,0.04984782781606296,0.0,0.0
92045,207.418868103351,2,1,2,2,1,2,4,2.0012347498273235,0.04344832809892308,0.0,0.0
57094,189.31747444606896,4,2,4,2,1,2,4,2.664003045542098,0.07499535690582966,0.0,0.0
24104,687.132288596394,2,3,3,4,3,3,2,2.885072595954022,0.043067151872488545,0.0,0.0
21018,8195.963853191639,5,5,3,5,4,4,2,4.1855130825359455,0.05426431555753019,0.0,0.0
11037,765.10152446119,3,3,4,4,1,3,2,2.931575702769445,0.06880087853929388,0.0,0.0
85045,119.382711902536,3,3,2,1,1,2,4,2.2315502647188956,0.06211144856564151,0.0,0.0
42008,625.8544499588561,2,3,5,4,1,2,2,2.631792158677823,0.08352360898712945,0.0,0.0
38025,127.757267816134,3,2,5,1,1,1,3,2.057711603887798,0.0855896456631788,0.0,0.0
38002,62.6204691321356,1,2,5,1,1,1,3,1.6750153069238487,0.082259419451156,0.0,0.0
37011,197.026542537062,3,2,5,2,1,1,4,2.364219501450453,0.08369001836103822,0.0,0.0
33037,185.895618596823,2,2,4,2,1,1,3,1.9753996988819773,0.05959520736914603,0.0,0.0
31012,269.939438987532,2,2,5,2,1,1,4,2.172871352968487,0.08041035024509724,0.0,0.0
23038,369.862371670462,3,3,4,3,1,2,3,2.664291485200605,0.060366167155852066,0.0,0.0
72021,333.450490796834,1,4,4,3,1,2,3,2.3968110319411244,0.07345823591877113,0.0,0.0
63087,36.1789849950254,1,1,1,1,1,2,5,1.6510377793861444,0.06145475628242818,0.0,0.0
62099,637.00355176735,2,3,3,4,1,3,5,3.0029302064542787,0.07660900755409907,0.0,0.0
56088,66.0454102029038,1,1,3,1,1,2,5,1.815893934432506,0.06734399319955864,0.0,0.0
52074,486.202688772664,3,2,2,3,1,3,4,2.69012653614594,0.05825182520903757,0.0,0.0
46025,777.9030346897471,4,2,5,4,1,2,2,2.899272611937318,0.08863382987739656,0.0,0.0
44081,488.3838809632661,2,2,5,3,1,1,3,2.2492920974044948,0.08087342398724634,0.0,0.0
24094,470.140743196359,5,2,3,3,1,2,3,2.8493438609369006,0.08637878791597735,0.0,0.0
73040,256.74740930359496,2,2,4,2,1,3,3,2.357126645147668,0.05804616278535553,0.0,0.0
11030,2019.86156681704,5,2,4,5,1,4,3,3.6964275267244258,0.09910981222472065,0.0,0.0
92101,245.15169786162,2,3,2,2,1,3,5,2.537573486932419,0.06411618528664005,0.0,0.0
84077,66.06785530327231,3,3,3,1,1,2,4,2.313978342242082,0.06468089212412532,0.0,0.0
84068,44.3008026961296,1,2,1,1,1,1,5,1.5753901499577738,0.0606588449160697,0.0,0.0
63057,254.522037293651,2,1,1,2,1,2,5,2.0338502488674695,0.05887630436841475,0.0,0.0
62038,1190.90240015505,3,3,3,5,1,4,4,3.4615625725051054,0.08811468511949341,0.0,0.0
55086,1231.46054370156,4,3,4,5,1,4,3,3.620295221946933,0.08862636168547525,0.0,0.0
55050,329.427241515864,4,2,4,3,1,2,4,2.8554673665414443,0.07408202941177,0.0,0.0
53046,93.8874437264894,4,2,5,1,1,1,4,2.3641033289330977,0.10087400667686157,0.0,0.0
45064,137.36493495272,2,1,4,1,1,2,3,1.8595830073110144,0.060310912049345466,0.0,0.0
41034,640.9641170824669,3,3,4,4,1,3,2,2.931575702769445,0.06880087853929388,0.0,0.0
35005,286.296629498525,2,2,5,2,1,1,2,1.9427841998418334,0.07445284721512264,0.0,0.0
33029,438.443613363926,3,3,5,3,1,2,2,2.631675986160465,0.07254738379750339,0.0,0.0
24130,185.035084726985,2,2,5,2,1,3,3,2.4395547226708376,0.07243481927323417,0.0,0.0
12005,529.5491727070261,3,3,3,3,1,3,2,2.6576833042469397,0.052744014512607296,0.0,0.0
71045,319.423058870736,2,2,5,3,1,3,4,2.746062620233503,0.07578102051641813,0.0,0.0
71011,469.041566215832,2,2,4,3,1,3,4,2.663634542710313,0.0640082140782837,0.0,0.0
11002,2637.62773823713,3,5,4,5,4,3,1,3.5793378133990235,0.0653867741802449,0.0,0.0
43005,727.1156124990059,4,4,5,4,1,3,2,3.3205677724790883,0.08357445052046228,0.0,0.0
34041,812.3827624616571,3,4,5,4,1,2,3,3.053399727427583,0.08354536524965367,0.0,0.0
24043,261.955119233032,3,2,4,2,1,2,2,2.242567743933479,0.056237118945739815,0.0,0.0
21016,3763.9888375639102,3,5,3,5,4,4,3,3.9178603621353023,0.04912388209432728,0.0,0.0
13035,161.224707361599,1,3,4,2,1,1,4,2.014310970667807,0.07285382562673597,0.0,0.0
71067,228.7273662282,2,2,3,2,1,1,4,2.008015197922115,0.05385581480966935,0.0,0.0
64065,343.80428834567,3,2,3,3,1,3,5,2.8875981902324455,0.06435060804033878,0.0,0.0
63084,425.341296445126,3,3,4,3,1,3,4,2.9701985348967805,0.06247920674680448,0.0,0.0
11022,326.919866456719,4,3,4,3,1,2,3,2.855639633682581,0.07141484971458664,0.0,0.0
93014,67.6437049321098,3,3,2,1,1,1,4,2.0406867915860563,0.06631634815224607,0.0,0.0
62015,1646.6212898689,3,2,2,5,1,3,3,2.958011601581273,0.08605923350757158,0.0,0.0
52012,1298.62298497591,5,4,3,5,1,4,3,3.844431136610212,0.0985894284324147,0.0,0.0
41011,1512.67500920674,5,2,4,5,1,3,1,3.275476900464939,0.10481188916143627,0.0,0.0
38014,430.177986539067,3,5,5,3,3,2,4,3.319467945885795,0.06050644300259349,0.0,0.0
34022,978.322262828264,3,5,4,4,1,3,4,3.392094543305046,0.07823733226161174,0.0,0.0
31006,123.347426951758,1,2,5,1,1,1,4,1.7900588834871731,0.08723394325257232,0.0,0.0
25048,200.57757226733003,1,2,4,2,1,3,4,2.280822073229017,0.07180649977764665,0.0,0.0
25044,200.955077618649,2,2,3,2,1,3,4,2.389742144187814,0.05405348546993895,0.0,0.0
25037,253.214042584421,2,2,3,2,1,3,4,2.389742144187814,0.05405348546993895,0.0,0.0
24011,268.676328304046,2,2,4,2,1,3,2,2.242083068584331,0.05675483485707849,0.0,0.0
23086,667.26135269028,4,3,4,4,1,3,2,3.122923851251418,0.0751855217959121,0.0,0.0
23062,577.443977509159,3,3,3,3,1,3,3,2.7727268808102647,0.05321544406709408,0.0,0.0
12014,510.265902462348,3,3,4,3,1,2,3,2.664291485200605,0.060366167155852066,0.0,0.0
12002,487.198193684869,4,2,5,3,1,3,2,2.8986717640708006,0.07867039554081699,0.0,0.0
82038,27.2198897224864,1,1,2,1,1,1,4,1.4275588072131566,0.046289141642291066,0.0,0.0
81015,160.811282467887,2,3,2,2,1,3,4,2.4225299103691023,0.054586918067716005,0.0,0.0
64074,500.322530790959,4,2,4,3,1,3,4,3.046330839674278,0.07093403275463325,0.0,0.0
51012,133.733837550363,4,2,4,1,1,1,4,2.2816752514099243,0.09066707484905207,0.0,0.0
46020,359.20900274501497,2,2,5,3,1,2,2,2.3251119939739975,0.07180121829802001,0.0,0.0
21015,16551.0382636211,4,5,3,5,5,5,1,4.183621390218351,0.06667222200906178,0.0,0.0
21013,19466.0501476836,5,5,3,5,5,5,1,4.374969538700315,0.0673527876273648,0.0,0.0
24048,711.658559209604,2,2,3,4,1,2,4,2.581807313053641,0.07010244250416713,0.0,0.0
23099,2407.50031183906,5,3,3,5,4,4,2,3.9550813951270016,0.05669708986874973,0.0,0.0
71016,771.631503837095,5,4,3,4,1,3,3,3.462103342478034,0.0882993787307907,0.0,0.0
63079,1670.9933567137898,4,4,2,5,1,4,2,3.4556113340417096,0.09587547832315545,0.0,0.0
93018,35.60368418127,2,1,3,1,1,1,5,1.8163786097816421,0.06667222200906182,0.0,0.0
93010,59.8621466443546,2,1,3,1,1,1,5,1.8163786097816421,0.06667222200906182,0.0,0.0
92137,828.455859762662,5,3,3,4,1,3,4,3.461931075336886,0.08816211455306142,0.0,0.0
85009,76.3263679742164,2,3,3,1,1,2,5,2.237673770323441,0.0674148566261604,0.0,0.0
84043,71.5200408703921,2,3,2,1,1,2,4,2.040202116236912,0.05281542369975502,0.0,0.0
36010,393.440980450091,2,2,5,3,1,2,3,2.440155570537336,0.07242363616450813,0.0,0.0
36006,266.13281959010504,2,3,5,2,1,2,4,2.478950669805791,0.07512911143445707,0.0,0.0
24133,198.44886056669,2,1,5,2,1,3,3,2.3243388789663695,0.074689391532583,0.0,0.0
23009,117.74855407115,2,1,4,1,1,2,3,1.8595830073110144,0.060310912049345466,0.0,0.0
23003,870.809602943846,3,3,3,4,1,3,2,2.849147625246271,0.06475985253604795,0.0,0.0
13011,595.963801523678,3,4,4,3,1,2,4,2.894550905468399,0.06836717288380922,0.0,0.0
12040,1014.87517671154,3,3,4,5,1,3,2,3.1230400237687848,0.08550926995089625,0.0,0.0
82014,31.610868913436104,1,1,2,1,1,2,4,1.6184222803459951,0.049007321338118456,0.0,0.0
81013,66.8015103344571,1,2,1,1,1,1,4,1.4603465733944412,0.04662469087094269,0.0,0.0
81003,80.6083774500076,2,1,2,1,1,2,4,1.8097704288279772,0.04785461569142801,0.0,0.0
63089,197.329288432052,2,2,3,2,1,3,5,2.5047857207511472,0.06310997131576038,0.0,0.0
63048,209.277755227163,3,2,4,2,1,3,5,2.7785619467562994,0.07054298225596492,0.0,0.0
73028,57.1492188369763,2,1,5,1,1,1,3,1.7511476117013427,0.08024058952574335,0.0,0.0
25121,943.768734450014,5,4,3,4,1,3,3,3.462103342478034,0.0882993787307907,0.0,0.0
21009,13807.3857136663,4,5,3,5,5,4,2,4.107801493648844,0.05410076964747075,0.0,0.0
72020,340.501945781973,5,4,4,3,1,2,4,3.2772472024323602,0.09266620587097665,0.0,0.0
63075,29.3900351565627,2,1,1,1,1,1,5,1.651522454735285,0.06101673662085578,0.0,0.0
11007,2898.7765876050103,3,2,5,5,1,4,1,3.1660721541570327,0.09985895476799889,0.0,0.0
63058,372.752828643677,5,2,1,3,1,4,4,3.1812582287195434,0.10128049462556199,0.0,0.0
53084,123.960809235739,3,2,4,1,1,2,5,2.3962341526241087,0.07806712645279576,0.0,0.0
53028,835.2186949171321,4,3,4,4,1,3,3,3.237967427814753,0.07399717695867919,0.0,0.0
32010,224.902560395212,2,2,5,2,1,2,3,2.2486912495379934,0.0695789582463067,0.0,0.0
32003,113.933144569451,3,2,5,1,1,1,3,2.057711603887798,0.0855896456631788,0.0,0.0
81004,382.813910822532,3,4,2,3,1,3,4,2.920558223554889,0.06374919698149387,0.0,0.0
64034,196.848179240476,1,3,4,2,1,3,4,2.3960379169334725,0.07351616928186976,0.0,0.0
58004,943.740160376448,3,3,3,4,1,3,4,3.0792347783729253,0.0675506200078027,0.0,0.0
52018,1093.5467236771,3,2,3,5,1,4,2,3.11625957567398,0.08916073624035324,0.0,0.0
35013,1762.3328320177102,4,5,5,5,4,3,1,3.8531140394041503,0.06574367607096372,0.0,0.0
25118,223.111514715202,3,1,4,2,1,3,4,2.5483025264885004,0.06635911118310817,0.0,0.0
25015,469.071934737329,3,3,3,3,1,3,5,3.002814033936903,0.0649056293357574,0.0,0.0
23088,2178.2807337690697,5,4,4,5,1,3,1,3.5059085878738996,0.10339873377808963,0.0,0.0
21012,16335.835656872,5,4,4,5,4,4,1,4.037681739791349,0.05868866162320944,0.0,0.0
64008,229.941118255491,3,1,4,2,1,2,4,2.3574390533556415,0.06414816116121126,0.0,0.0
62108,651.329151458768,5,3,3,4,1,3,4,3.461931075336886,0.08816211455306142,0.0,0.0
62011,236.9249838233,2,2,3,2,1,3,4,2.389742144187814,0.05405348546993895,0.0,0.0
61079,113.996857931456,2,1,2,1,1,2,5,1.924814005391303,0.0596395691230435,0.0,0.0
61048,70.28105812656051,2,1,2,1,1,2,5,1.924814005391303,0.0596395691230435,0.0,0.0
24007,593.9914594823849,4,2,4,3,1,3,4,3.046330839674278,0.07093403275463325,0.0,0.0
13025,333.134186736767,2,4,4,3,1,2,3,2.5881591804230952,0.06415247025198778,0.0,0.0
13002,406.245169769209,1,2,5,3,1,2,3,2.24880742205536,0.08108223151292199,0.0,0.0
72042,204.443138645163,1,3,4,2,1,2,4,2.2051744438006327,0.0683993183271241,0.0,0.0
71024,297.870256714799,3,2,5,2,1,3,4,2.7459464477161384,0.0753857767845334,0.0,0.0
92054,113.673177895617,2,2,2,1,1,2,5,2.0400298490957813,0.059990867691356385,0.0,0.0
92035,161.84203341721698,1,2,4,2,1,2,4,2.089958600096161,0.06587603602551637,0.0,0.0
62100,203.58242211431295,3,3,2,2,1,3,5,2.7289216354143893,0.0668092001769504,0.0,0.0
56086,302.174836159145,2,2,3,3,1,3,5,2.6962500417504685,0.06503361977649308,0.0,0.0
52022,629.4776267301299,3,2,3,4,3,3,4,3.1912920538581835,0.03324411671148278,0.0,0.0
34040,887.380218670639,3,4,5,4,1,2,4,3.1684433039909052,0.08573564612062635,0.0,0.0
34009,740.048102832102,2,3,5,4,1,3,4,3.05274278493731,0.08362052390540409,0.0,0.0
73022,142.368067969388,2,2,4,1,1,2,3,1.9747988510154821,0.059541593694757415,0.0,0.0
25072,477.012824638888,4,5,4,3,1,3,4,3.3919783707876885,0.07831204338582712,0.0,0.0
13031,376.162019982388,2,2,4,3,1,2,3,2.3577274930141363,0.05796203048796027,0.0,0.0
