refnis,score_moyen_base,frequence_1ere_place_base,score_moyen_mod,frequence_1ere_place_mod,delta_score,delta_freq
62022,3.363512392409804,0.0,3.2202856730226928,0.0,-0.14322671938711107,0.0
56005,1.88001729724079,0.0,1.6250304612996649,0.0,-0.25498683594112515,0.0
44020,2.949411569469027,0.0,2.9375830358566213,0.0,-0.011828533612405767,0.0
44019,2.7930609946482114,0.0,2.8584644300010664,0.0,0.06540343535285498,0.0
35011,2.3571979486231145,0.0,2.209140857958524,0.0,-0.1480570906645906,0.0
31005,3.410096714648157,0.0,3.3892805093681213,0.0,-0.020816205280035582,0.0
24008,2.384275464006143,0.0,2.357126645147668,0.0,-0.0271488188584752,0.0
21014,4.678364025271922,0.935,4.719928001249178,1.0,0.04156397597725636,0.06499999999999995
21004,4.616555204653671,0.065,4.530643812225912,0.0,-0.08591139242775903,-0.065
21001,3.938840177556162,0.0,4.152897583495816,0.0,0.21405740593965428,0.0
13010,2.88116856029844,0.0,2.8554673665414443,0.0,-0.025701193756995533,0.0
12025,3.1937671393569245,0.0,3.238428134614398,0.0,0.04466099525747369,0.0
12021,2.8511045147565177,0.0,2.931575702769445,0.0,0.08047118801292719,0.0
11054,2.5701287479764763,0.0,2.4727710695774845,0.0,-0.09735767839899179,0.0
71022,3.5664472894689827,0.0,3.468399115223698,0.0,-0.09804817424528478,0.0
56049,2.228380634038319,0.0,2.165490057007187,0.0,-0.0628905770311321,0.0
64023,2.481773599595817,0.0,2.363446386442818,0.0,-0.1183272131529991,0.0
84075,1.7456296324915477,0.0,1.4603465733944412,0.0,-0.2852830590971065,0.0
83049,1.81258320719304,0.0,1.5426023837764795,0.0,-0.2699808234165604,0.0
83040,1.968583628700271,0.0,1.7341227993996071,0.0,-0.2344608293006638,0.0
61072,2.814062874027254,0.0,2.772554613669112,0.0,-0.041508260358142035,0.0
61041,2.123951423291585,0.0,1.924814005391303,0.0,-0.19913741790028183,0.0
55004,2.913002555655714,0.0,2.7793911563877147,0.0,-0.13361139926799925,0.0
53044,2.725754245676874,0.0,2.664003045542098,0.0,-0.061751200134775974,0.0
44034,2.980331054164045,0.0,2.861935406428246,0.0,-0.1183956477357988,0.0
36007,3.1044974803140155,0.0,3.1295320322051,0.0,0.02503455189108461,0.0
25117,2.570562743292466,0.0,2.4721702217109693,0.0,-0.0983925215814967,0.0
25014,3.498532684074981,0.0,3.385798770559385,0.0,-0.11273391351559603,0.0
24137,2.570562743292466,0.0,2.4721702217109693,0.0,-0.0983925215814967,0.0
23016,3.3787432346371533,0.0,3.465528986663016,0.0,0.0867857520258628,0.0
13008,3.410704571070841,0.0,3.277419469573497,0.0,-0.13328510149734374,0.0
73083,3.5968397387874727,0.0,3.391806103646544,0.0,-0.20503363514092854,0.0
72030,2.259675042540176,0.0,2.090130867237308,0.0,-0.16954417530286792,0.0
71004,3.001205592466679,0.0,2.8880588970320944,0.0,-0.11314669543458455,0.0
63001,2.1551993117631616,0.0,1.8486817006137923,0.0,-0.30651761114936926,0.0
62122,2.5231942724245227,0.0,2.4161780429996504,0.0,-0.10701622942487221,0.0
57064,2.9436178172113623,0.0,2.7024296419787954,0.0,-0.24118817523256686,0.0
52075,2.9123699287397704,0.0,2.7785619467562994,0.0,-0.133807981983471,0.0
43007,2.451381150277298,0.0,2.44003939801998,0.0,-0.011341752257318038,0.0
21002,3.870925572162149,0.0,4.070297238831479,0.0,0.19937166666933015,0.0
73042,2.912744852546614,0.0,2.778850386414802,0.0,-0.133894466131812,0.0
64047,2.570562743292466,0.0,2.4721702217109693,0.0,-0.0983925215814967,0.0
64021,2.5700822279462003,0.0,2.471997954569838,0.0,-0.0980842733763625,0.0
93088,2.720441008765467,0.0,2.4290219188053928,0.0,-0.2914190899600744,0.0
92141,2.414714433354907,0.0,2.2813067485781504,0.0,-0.13340768477675669,0.0
92138,2.258819603387078,0.0,2.089670160437658,0.0,-0.1691494429494198,0.0
91142,1.8702300539575,0.0,1.7273423513047963,0.0,-0.14288770265270379,0.0
84009,2.777759451753352,0.0,2.6142465616828487,0.0,-0.1635128900705034,0.0
63067,2.3419671063957512,0.0,1.963897544318267,0.0,-0.3780695620774843,0.0
45068,3.041971391954128,0.0,2.709210090073594,0.0,-0.332761301880534,0.0
45063,2.3530275755345507,0.0,2.4332589499251687,0.0,0.080231374390618,0.0
42006,3.416346211758821,0.0,3.5119159209610675,0.0,0.0955697092022465,0.0
36015,3.7892956941383034,0.0,3.742291513746222,0.0,-0.04700418039208154,0.0
25120,2.570562743292466,0.0,2.4721702217109693,0.0,-0.0983925215814967,0.0
25112,3.684819963361301,0.0,3.5008423471227097,0.0,-0.18397761623859132,0.0
25018,2.7203354172260577,0.0,2.429138091322757,0.0,-0.2911973259033007,0.0
23044,2.8197510347455106,0.0,3.0078241800643237,0.0,0.18807314531881314,0.0
13049,2.570609263322725,0.0,2.4729433367186204,0.0,-0.09766592660410467,0.0
13040,3.348912121711055,0.0,3.4294878434378573,0.0,0.08057572172680239,0.0
12041,3.037497385582256,0.0,3.0465031068154067,0.0,0.009005721233150688,0.0
71057,3.0320785571314404,0.0,2.811638152596087,0.0,-0.22044040453535318,0.0
11008,3.1567254986276723,0.0,3.0794070455140523,0.0,-0.07731845311361996,0.0
63003,2.844935838692011,0.0,2.69613386923312,0.0,-0.14880196945889113,0.0
44084,2.913002555655714,0.0,2.7793911563877147,0.0,-0.13361139926799925,0.0
34043,2.139860822609101,0.0,2.057170833914872,0.0,-0.08268998869422894,0.0
25050,2.746628783979514,0.0,2.69012653614594,0.0,-0.05650224783357416,0.0
23094,3.907668368030624,0.0,3.774734745645211,0.0,-0.13293362238541295,0.0
71002,2.50269465792873,0.0,2.3903429920542987,0.0,-0.11235166587443146,0.0
11021,3.13111925084405,0.0,3.3900358016791454,0.0,0.25891655083509546,0.0
93022,1.8804978125870528,0.0,1.6252027284408146,0.0,-0.25529508414623825,0.0
92142,3.099618238718596,0.0,2.8939500576019035,0.0,-0.2056681811166925,0.0
91103,2.154870907986599,0.0,1.849166375962932,0.0,-0.3057045320236671,0.0
85024,2.0874368179388427,0.0,1.7667382984397584,0.0,-0.32069851949908434,0.0
84059,1.6262959279067186,0.0,1.4275588072131566,0.0,-0.19873712069356197,0.0
63038,2.3107192179241665,0.0,2.0400298490957813,0.0,-0.2706893688283851,0.0
63013,1.8804978125870528,0.0,1.6252027284408146,0.0,-0.25529508414623825,0.0
52025,2.6894159325310367,0.0,2.5047857207511472,0.0,-0.18463021177988947,0.0
41002,3.193286624010661,0.0,3.2382558674732698,0.0,0.04496924346260878,0.0
37015,2.980331054164045,0.0,2.861935406428246,0.0,-0.1183956477357988,0.0
35029,2.791733439383649,0.0,2.629169142598692,0.0,-0.16256429678495676,0.0
35006,2.451275558737903,0.0,2.440155570537336,0.0,-0.011119988200567033,0.0
34042,2.2283215625291777,0.0,2.1663793445321726,0.0,-0.061942217997005056,0.0
33011,2.6381489449098923,0.0,2.555255241724448,0.0,-0.08289370318544442,0.0
25023,2.7778766724511064,0.0,2.6139942313684377,0.0,-0.1638824410826687,0.0
24107,3.006730012456913,0.0,3.1228076787340786,0.0,0.11607766627716565,0.0
24001,3.312350996328066,0.0,3.2706390214787,0.0,-0.041711974849366396,0.0
13044,1.8862915648447025,0.0,1.8603561223186464,0.0,-0.025935442526056063,0.0
12007,3.254223634217336,0.0,3.085726786809232,0.0,-0.1684968474081039,0.0
72038,2.0725788441310278,0.0,1.9753996988819773,0.0,-0.09717914524905047,0.0
71069,2.5031751732749914,0.0,2.3905152591954395,0.0,-0.11265991407955189,0.0
92045,2.0930784586268274,0.0,2.0012347498273235,0.0,-0.09184370879950388,0.0
57094,2.725754245676874,0.0,2.664003045542098,0.0,-0.061751200134775974,0.0
24104,2.813607129174278,0.0,2.885072595954022,0.0,0.07146546677974408,0.0
21018,4.057693366794744,0.0,4.1855130825359455,0.0,0.1278197157412011,0.0
11037,2.8511045147565177,0.0,2.931575702769445,0.0,0.08047118801292719,0.0
85045,2.4667196394313837,0.0,2.231550264718896,0.0,-0.23516937471248767,0.0
42008,2.6071703887057427,0.0,2.631792158677823,0.0,0.0246217699720801,0.0
38025,2.140118525718189,0.0,2.057711603887798,0.0,-0.08240692183039133,0.0
38002,1.829078713396225,0.0,1.6750153069238487,0.0,-0.15406340647237626,0.0
37011,2.481820119626084,0.0,2.364219501450453,0.0,-0.11760061817563106,0.0
33037,2.0725788441310278,0.0,1.9753996988819773,0.0,-0.09717914524905047,0.0
31012,2.326300213465101,0.0,2.172871352968487,0.0,-0.15342886049661386,0.0
23038,2.7261291694837206,0.0,2.664291485200605,0.0,-0.061837684283115646,0.0
72021,2.6018571517943303,0.0,2.3968110319411244,0.0,-0.20504611985320587,0.0
63087,1.900997427082847,0.0,1.6510377793861444,0.0,-0.24995964769670254,0.0
62099,3.187012356406755,0.0,3.0029302064542787,0.0,-0.1840821499524763,0.0
56088,2.0358656071783408,0.0,1.815893934432506,0.0,-0.21997167274583473,0.0
52074,2.746628783979514,0.0,2.69012653614594,0.0,-0.05650224783357416,0.0
46025,2.7314424063951197,0.0,2.899272611937318,0.0,0.1678302055421983,0.0
44081,2.2954272488003515,0.0,2.2492920974044948,0.0,-0.04613515139585678,0.0
24094,2.782967097125346,0.0,2.8493438609369006,0.0,0.06637676381155444,0.0
73040,2.384275464006143,0.0,2.357126645147668,0.0,-0.0271488188584752,0.0
11030,3.4729264362913583,0.0,3.6964275267244258,0.0,0.22350109043306743,0.0
92101,2.808749637115857,0.0,2.537573486932419,0.0,-0.2711761501834382,0.0
84077,2.53415372947915,0.0,2.313978342242082,0.0,-0.22017538723706798,0.0
84068,1.931916911777863,0.0,1.5753901499577738,0.0,-0.35652676182008913,0.0
63057,2.211931647865396,0.0,2.033850248867469,0.0,-0.17808139899792685,0.0
62038,3.4675076078405342,0.0,3.4615625725051054,0.0,-0.005945035335428894,0.0
55086,3.5041743247629427,0.0,3.620295221946933,0.0,0.11612089718399021,0.0
55050,2.88116856029844,0.0,2.8554673665414443,0.0,-0.025701193756995533,0.0
53046,2.4819257111654918,0.0,2.3641033289330977,0.0,-0.11782238223239405,0.0
45064,1.886245044814433,0.0,1.8595830073110144,0.0,-0.026662037503418556,0.0
41034,2.8511045147565177,0.0,2.931575702769445,0.0,0.08047118801292719,0.0
35005,1.9537256548924584,0.0,1.9427841998418331,0.0,-0.01094145505062527,0.0
33029,2.6072759802451464,0.0,2.631675986160465,0.0,0.024400005915318435,0.0
24130,2.4517095540539,0.0,2.4395547226708376,0.0,-0.01215483138306217,0.0
12005,2.628256110087189,0.0,2.65768330424694,0.0,0.029427194159751036,0.0
71045,2.7934111479617765,0.0,2.746062620233503,0.0,-0.04734852772827347,0.0
71011,2.725977057914033,0.0,2.663634542710313,0.0,-0.062342515203719806,0.0
11002,3.4719520552966445,0.0,3.5793378133990235,0.0,0.10738575810237894,0.0
43005,3.260826305597824,0.0,3.3205677724790883,0.0,0.05974146688126414,0.0
34041,3.1357453687856127,0.0,3.053399727427583,0.0,-0.08234564135802991,0.0
24043,2.1976597809432405,0.0,2.242567743933479,0.0,0.04490796299023847,0.0
21016,3.9329408337591,0.0,3.9178603621353023,0.0,-0.015080471623797553,0.0
13035,2.290114011888954,0.0,2.014310970667807,0.0,-0.27580304122114674,0.0
71067,2.191432033369608,0.0,2.008015197922115,0.0,-0.18341683544749277,0.0
64065,3.0003501533136023,0.0,2.887598190232445,0.0,-0.11275196308115731,0.0
63084,3.0682647587075933,0.0,2.9701985348967805,0.0,-0.09806622381081276,0.0
11022,2.881649075644698,0.0,2.855639633682581,0.0,-0.026009441962116853,0.0
93014,2.310871329493835,0.0,2.0406867915860563,0.0,-0.27018453790777874,0.0
62015,2.8711701339363294,0.0,2.958011601581273,0.0,0.08684146764494383,0.0
52012,3.779027935508737,0.0,3.844431136610212,0.0,0.06540320110147535,0.0
41011,2.944503567781139,0.0,3.275476900464939,0.0,0.3309733326837998,0.0
38014,3.53884273870943,0.0,3.319467945885795,0.0,-0.21937479282363492,0.0
34022,3.5972146625943315,0.0,3.392094543305046,0.0,-0.20512011928928553,0.0
31006,2.0153659926825496,0.0,1.7900588834871731,0.0,-0.22530710919537644,0.0
25048,2.4150428371314856,0.0,2.280822073229017,0.0,-0.1342207639024684,0.0
25044,2.5031286532447066,0.0,2.389742144187814,0.0,-0.1133865090568924,0.0
25037,2.5031286532447066,0.0,2.389742144187814,0.0,-0.1133865090568924,0.0
24011,2.197988184719816,0.0,2.242083068584331,0.0,0.04409488386451521,0.0
23086,3.00662442091751,0.0,3.122923851251418,0.0,0.11629943033390777,0.0
23062,2.814543389373516,0.0,2.7727268808102647,0.0,-0.041816508563251364,0.0
12014,2.7261291694837206,0.0,2.664291485200605,0.0,-0.061837684283115646,0.0
12002,2.7318764017111,0.0,2.8986717640708006,0.0,0.1667953623597005,0.0
82038,1.6262959279067186,0.0,1.4275588072131566,0.0,-0.19873712069356197,0.0
81015,2.62246235782955,0.0,2.4225299103691023,0.0,-0.1999324474604478,0.0
64074,3.037016870235998,0.0,3.046330839674278,0.0,0.009313969438280001,0.0
51012,2.4144916211177367,0.0,2.2816752514099243,0.0,-0.1328163697078124,0.0
46020,2.2649882794515785,0.0,2.325111993973997,0.0,0.06012371452241849,0.0
21015,3.964462796598216,0.0,4.183621390218351,0.0,0.21915859362013546,0.0
21013,4.119982702759196,0.0,4.374969538700315,0.0,0.2549868359411187,0.0
24048,2.6581089725502896,0.0,2.581807313053641,0.0,-0.07630165949664836,0.0
23099,3.684157777529597,0.0,3.9550813951270016,0.0,0.2709236175974046,0.0
71016,3.467765310949646,0.0,3.462103342478034,0.0,-0.0056619684716121554,0.0
63079,3.3697866600137094,0.0,3.4556113340417096,0.0,0.0858246740280002,0.0
93018,2.035537203401781,0.0,1.816378609781642,0.0,-0.219158593620139,0.0
93010,2.035537203401781,0.0,1.816378609781642,0.0,-0.219158593620139,0.0
92137,3.4672847956033896,0.0,3.461931075336886,0.0,-0.005353720266503714,0.0
85009,2.564921102604476,0.0,2.237673770323441,0.0,-0.327247332281035,0.0
84043,2.311199733270415,0.0,2.040202116236912,0.0,-0.2709976170335029,0.0
36010,2.451275558737903,0.0,2.440155570537336,0.0,-0.011119988200567033,0.0
36006,2.668916318035224,0.0,2.478950669805791,0.0,-0.18996564822943274,0.0
24133,2.264941759421318,0.0,2.324338878966369,0.0,0.05939711954505089,0.0
23009,1.886245044814433,0.0,1.8595830073110144,0.0,-0.026662037503418556,0.0
23003,2.783670424708772,0.0,2.849147625246271,0.0,0.06547720053749906,0.0
13011,3.0991842434026164,0.0,2.894550905468399,0.0,-0.20463333793421734,0.0
12040,3.006518829378096,0.0,3.1230400237687848,0.0,0.11652119439068898,0.0
82014,1.7821442378442751,0.0,1.6184222803459951,0.0,-0.16372195749828,0.0
81013,1.7456296324915477,0.0,1.4603465733944412,0.0,-0.2852830590971065,0.0
81003,1.937664144005256,0.0,1.8097704288279768,0.0,-0.1278937151772792,0.0
63089,2.6894159325310367,0.0,2.5047857207511472,0.0,-0.18463021177988947,0.0
63048,2.9123699287397704,0.0,2.7785619467562994,0.0,-0.133807981983471,0.0
73028,1.7978308249246322,0.0,1.7511476117013427,0.0,-0.0466832132232895,0.0
25121,3.467765310949646,0.0,3.462103342478034,0.0,-0.0056619684716121554,0.0
21009,3.994901765946985,0.0,4.107801493648844,0.0,0.11289972770185885,0.0
72020,3.4102240557245715,0.0,3.27724720243236,0.0,-0.13297685329221176,0.0
63075,1.9006690233062733,0.0,1.651522454735285,0.0,-0.24914656857098838,0.0
11007,2.856746155444492,0.0,3.1660721541570327,0.0,0.3093259987125405,0.0
63058,3.146082816191274,0.0,3.1812582287195434,0.0,0.0351754125282695,0.0
53084,2.6011073041806485,0.0,2.3962341526241087,0.0,-0.20487315155653985,0.0
53028,3.1929117002038323,0.0,3.237967427814753,0.0,0.045055727610920915,0.0
32010,2.2958612441163253,0.0,2.2486912495379934,0.0,-0.04716999457833193,0.0
32003,2.140118525718189,0.0,2.057711603887798,0.0,-0.08240692183039133,0.0
81004,3.1201643732446667,0.0,2.920558223554889,0.0,-0.19960614968977763,0.0
64034,2.601810631764056,0.0,2.3960379169334725,0.0,-0.20577271483058368,0.0
58004,3.1562449832814057,0.0,3.0792347783729253,0.0,-0.07701020490848043,0.0
52018,2.908165254635304,0.0,3.11625957567398,0.0,0.2080943210386761,0.0
35013,3.694906051505378,0.0,3.8531140394041503,0.0,0.1582079878987721,0.0
25118,2.5393148548208706,0.0,2.5483025264885004,0.0,0.008987671667629815,0.0
25015,3.187117947946182,0.0,3.002814033936903,0.0,-0.18430391400927926,0.0
23088,3.318039157046317,0.0,3.5059085878739,0.0,0.187869430827583,0.0
21012,3.752072382923596,0.0,4.037681739791349,0.0,0.28560935686775313,0.0
64008,2.383466544883318,0.0,2.357439053355641,0.0,-0.026027491527676805,0.0
62108,3.4672847956033896,0.0,3.461931075336886,0.0,-0.005353720266503714,0.0
62011,2.5031286532447066,0.0,2.389742144187814,0.0,-0.1133865090568924,0.0
61079,2.123951423291585,0.0,1.924814005391303,0.0,-0.19913741790028183,0.0
61048,2.123951423291585,0.0,1.924814005391303,0.0,-0.19913741790028183,0.0
24007,3.037016870235998,0.0,3.046330839674278,0.0,0.009313969438280001,0.0
13025,2.7573770579553165,0.0,2.5881591804230952,0.0,-0.16921787753222128,0.0
13002,2.295755652576929,0.0,2.24880742205536,0.0,-0.046948230521568934,0.0
72042,2.445962321826499,0.0,2.2051744438006327,0.0,-0.24078787802586632,0.0
71024,2.7935167395011926,0.0,2.7459464477161384,0.0,-0.04757029178505423,0.0
92054,2.3107192179241665,0.0,2.0400298490957813,0.0,-0.2706893688283851,0.0
92035,2.2591945271939227,0.0,2.089958600096161,0.0,-0.1692359270977617,0.0
62100,2.964269543276832,0.0,2.7289216354143893,0.0,-0.23534790786244253,0.0
56086,2.844830247152597,0.0,2.6962500417504685,0.0,-0.14858020540212857,0.0
52022,3.154933799275314,0.0,3.1912920538581835,0.0,0.03635825458286934,0.0
34040,3.322032648071936,0.0,3.168443303990905,0.0,-0.15358934408103142,0.0
34009,3.135593257215942,0.0,3.05274278493731,0.0,-0.08285047227863185,0.0
73022,2.0730128394470184,0.0,1.974798851015482,0.0,-0.0982139884315365,0.0
25072,3.59732025413373,0.0,3.3919783707876885,0.0,-0.20534188334604142,0.0
13031,2.3838414686901523,0.0,2.3577274930141363,0.0,-0.026113975676016032,0.0
85026,1.9689120324768483,0.0,1.733638124050468,0.0,-0.2352739084263804,0.0
83034,2.4667196394313837,0.0,2.231550264718896,0.0,-0.23516937471248767,0.0
61031,2.933877093958356,0.0,2.805514646991548,0.0,-0.1283624469668081,0.0
42028,2.917881797251103,0.0,3.014973130990917,0.0,0.09709133373981427,0.0
42023,2.5393613748511483,0.0,2.549075641496122,0.0,0.009714266644973879,0.0
41048,2.882457994767514,0.0,2.8553272254745985,0.0,-0.02713076929291569,0.0
34013,3.037286202503424,0.0,3.0467354518501377,0.0,0.00944924934671354,0.0
34002,2.3838414686901523,0.0,2.3577274930141363,0.0,-0.026113975676016032,0.0
25124,2.570562743292466,0.0,2.4721702217109693,0.0,-0.0983925215814967,0.0
24109,2.8144377978341053,0.0,2.772843053327622,0.0,-0.04159474450648348,0.0
13053,2.570609263322725,0.0,2.4729433367186204,0.0,-0.09766592660410467,0.0
13013,2.3477608586533982,0.0,2.199050938196101,0.0,-0.14870992045729725,0.0
83031,1.7456296324915477,0.0,1.4603465733944412,0.0,-0.2852830590971065,0.0
72003,2.2284271540685894,0.0,2.1662631720148195,0.0,-0.06216398205376983,0.0
71017,2.2284271540685894,0.0,2.1662631720148195,0.0,-0.06216398205376983,0.0
62120,3.244330799394647,0.0,3.18815484933173,0.0,-0.05617595006291687,0.0
62096,3.0274989592201504,0.0,3.149047341855276,0.0,0.12154838263512557,0.0
62093,2.996579474525126,0.0,3.2246949712836424,0.0,0.2281154967585164,0.0
62006,3.0990321318329457,0.0,2.893893962978116,0.0,-0.2051381688548295,0.0
62003,3.1928061086644184,0.0,3.2380836003321285,0.0,0.04527749166771011,0.0
56001,3.2223678893230563,0.0,3.273720131381377,0.0,0.05135224205832056,0.0
53014,3.3795739032969765,0.0,3.353299444036585,0.0,-0.026274459260391403,0.0
46013,2.2649882794515785,0.0,2.325111993973997,0.0,0.06012371452241849,0.0
36008,3.7580478056666937,0.0,3.818423818523713,0.0,0.06037601285701921,0.0
23033,2.4414883154546234,0.0,2.542467460542473,0.0,0.10097914508784944,0.0
11056,3.103186296307918,0.0,3.241589307690352,0.0,0.13840301138243394,0.0
11038,3.317558641700059,0.0,3.505736320732747,0.0,0.18817767903268834,0.0
