refnis,moyenne_evitees,ci_2.5,ci_97.5
53053,22407.796701613475,19706.58391628885,25185.168477466534
44021,49778.54707726669,44307.814342804035,55114.14939947749
33040,0.0,0.0,0.0
23027,7152.447610976608,6130.922152829791,8185.419487859693
13001,0.0,0.0,0.0
82009,0.0,0.0,0.0
71020,119.631568801841,0.0,287.9775068785237
92087,0.006719626010149764,0.0,0.0
57097,405.26513750641584,10.299769307646695,822.3418286439642
44012,980.1305646715379,744.9540889900588,1223.6771732959287
31033,2060.5618973014075,1542.9029448163442,2600.3588804831447
25084,0.0037196798322533552,0.0,0.0
24045,0.0,0.0,0.0
21019,8017.595719256331,7599.449374938278,8432.613491372018
13023,0.0,0.0,0.0
91114,45.93410714369983,0.0,227.10889599725965
85039,2.468687026373628,0.0,37.04572011457408
85011,0.0,0.0,0.0
84035,0.0,0.0,0.0
84010,0.0,0.0,0.0
63049,0.0,0.0,0.0
62060,709.4164041617591,460.52148985104276,969.3895757562228
62022,3292.643964736997,2673.561710972461,3905.6610448351275
56005,0.0,0.0,0.0
44020,996.3747152792185,755.0248410293333,1252.3103613427943
44019,1740.4984975189689,1217.026384580617,2300.4297554060145
35011,3.053088743420063,0.0,27.681840069311036
31005,16642.910270858454,14683.123332770945,18624.39276397293
24008,0.18900486464415694,0.0,0.0
21014,21778.547380684915,21021.665543469015,22476.020429148448
21004,95567.26933604701,92095.60628320895,98864.32839655547
21001,15746.500510795668,14015.93783157708,17434.31724360794
13010,781.667677093387,517.5429716761657,1057.091952500035
12025,7632.488214441276,5568.200678866577,9660.907732566251
12021,1945.2118629202257,1317.672404630584,2582.0446223766394
11054,176.97792724504734,0.0,466.0622407127586
71022,14804.713337081099,12877.835182024233,16749.30694745261
56049,0.0,0.0,0.0
64023,17.745818088059135,0.0,101.55502674697617
84075,0.0,0.0,0.0
83049,0.0,0.0,0.0
83040,0.0,0.0,0.0
61072,765.3542165469921,508.951807006557,1030.7449738628425
61041,0.0,0.0,0.0
55004,1463.0736259636124,996.6879488959759,1937.9885738477806
53044,416.5540660580434,169.18670917143365,671.8076704768607
44034,1830.2046989710357,1340.5847186166225,2341.2275116204373
36007,1196.9130613605857,927.3983045586469,1478.9190865710555
25117,91.18489558839565,0.0,241.00689863882477
25014,6579.62487118323,5785.324018328278,7390.896869512704
24137,70.78642741161794,0.0,187.0925796000728
23016,5838.057061093753,5118.726807279815,6543.600164889138
13008,6487.82940737492,5292.9195440973635,7680.270388157215
73083,7787.630320151749,6795.461987793711,8797.200403236528
72030,0.0,0.0,0.0
71004,4041.43352918787,3078.0262847993017,5025.766258221396
63001,0.0,0.0,0.0
62122,66.69558797015767,0.0,266.89554459075543
57064,1337.916329859601,901.4941666217412,1801.4077153400135
52075,695.4623980676474,451.4631714386822,950.3219760104147
43007,8.748228065112245,0.0,82.42685885763166
21002,5447.461233753374,4977.484530984858,5903.173269620997
73042,1975.233203216736,1437.6336995816348,2547.6819091689395
64047,40.21211788518547,0.0,106.28292938946635
64021,52.662020515255726,0.0,157.46600579565137
93088,731.4426919751587,212.82349295068764,1260.4341369674448
92141,3.7494776186779664,0.0,58.42257994804978
92138,0.09747568179759185,0.0,0.0
91142,0.0,0.0,0.0
84009,404.47732313809956,158.8701431227235,651.9546250987172
63067,2.0676861313947863,0.0,22.859545314351088
45068,1735.1829872077026,1180.7821608639533,2310.3239150929903
45063,0.1603446312151245,0.0,0.0
42006,6568.303469312408,5411.000736064979,7727.645274586986
36015,14560.150315517712,12748.71199574783,16358.496304037391
25120,114.64781253943802,0.0,303.0207312028939
25112,7351.237253038114,6488.351034976413,8232.903540333746
25018,480.53266221693195,172.35695415101853,801.1129862657738
23044,629.7168479946666,342.958524052366,922.3787905432866
13049,318.2898220118443,0.0,777.9601397155693
