simulation,pass_km_total_Mkm
2407,30785.435559895057
2408,31547.963664942377
2409,31212.37704136885
2410,30216.188647672992
2411,30147.337409309355
2412,32556.63275755652
2413,31205.522956861205
2414,31355.480333799685
2415,30450.138477781074
2416,34059.14834822068
2417,31690.274991863167
2418,30597.009926981682
2419,30778.87349688649
2420,29692.152088937128
2421,32321.456097298123
2422,28728.440650404802
2423,31242.617926374787
2424,29312.02097406617
2425,28664.580157225708
2426,28843.858890228563
2427,31005.086067682463
2428,28905.300594904493
2429,30885.78897370857
2430,30717.6362352732
2431,31157.815671854674
2432,29564.883756672407
2433,30839.23917859151
2434,29146.510981476127
2435,30630.95815405249
2436,30014.340326593774
2437,32381.58713268941
2438,33343.294769453554
2439,29483.047604934556
2440,28362.60426414736
2441,30596.844807024503
2442,31983.11188040591
2443,29617.11410718095
2444,29279.30226378248
2445,31867.780722893534
2446,31724.516777258432
2447,30113.160306470683
2448,29288.827634039808
2449,30110.64820476419
2450,31052.94259996166
2451,33238.299091426954
2452,29693.26020470694
2453,27705.746838031704
2454,30375.397993627514
2455,31335.754554047242
2456,29309.22160698584
2457,30030.563234426627
2458,31782.403505647857
2459,29385.17132463018
2460,30681.488149892153
2461,31146.413912240747
2462,28872.817195337502
2463,30114.214400056448
2464,29437.708460102196
2465,31397.29139088523
2466,30542.489527950715
2467,31543.729502943363
2468,30436.82159534094
2469,30293.871381657147
2470,31778.69365661862
2471,32506.065577968773
2472,31258.487093510335
2473,27606.42928451158
2474,30248.05704970622
2475,29206.912332855256
2476,32725.760526997736
2477,32165.01447051592
2478,31854.680837910746
2479,27379.68778466076
2480,30541.859930160306
2481,30885.886715295794
2482,30967.194532857335
2483,28885.816313912674
2484,32247.33599647353
2485,29626.68355839054
2486,28977.720348785828
2487,31733.112292506692
2488,32502.232308097366
2489,32838.304573557754
2490,31878.914091754945
2491,30593.562300354537
2492,29711.832456280987
2493,30231.388685088106
2494,30280.867204529837
2495,30561.33260950723
2496,29030.91000101011
2497,32386.310092552885
2498,28176.249050494454
2499,33261.43004265185
2500,30154.77033841193
2501,28179.34369033461
2502,32581.180854196406
2503,30149.594840329653
2504,30759.466618604638
2505,32663.889944929313
2506,31643.657718663057
2507,29467.200562373066
2508,30374.057553952065
2509,29767.63755605646
2510,28969.332806816943
2511,31618.43923078734
2512,32403.033306575293
2513,30528.686477231055
2514,30946.87520991771
2515,31077.206698858856
2516,31062.004864183684
2517,33413.08200486761
2518,30517.051457602505
2519,29239.97424527861
2520,30817.03691780845
2521,29309.726050921396
2522,32550.093197380487
2523,30096.004647127313
2524,31596.468441036894
2525,30263.11205820659
2526,30718.180940350463
2527,30640.37994357846
2528,30732.15655888727
2529,30542.417458668486
2530,31933.97721187174
2531,28401.365011584472
2532,32277.673264684836
2533,28925.631069243584
2534,29937.266812798953
2535,29462.37098353152
2536,29652.24141032087
2537,30934.10058396152
2538,30321.87246131675
2539,32327.315714553995
2540,30988.970375698256
2541,29820.608792378567
2542,30069.662217957328
2543,31041.784060019378
2544,31752.267939599427
2545,29545.939845137204
2546,33355.46603328241
2547,32060.35396499909
2548,30065.975092989385
2549,30867.799820066455
2550,31533.99010613956
2551,27420.94157818779
2552,31535.515677501695
2553,33059.81915433053
2554,32436.767144979145
2555,31068.83110885741
2556,29715.363367170554
2557,32289.8610280144
2558,31813.38285763266
2559,30775.208340083987
2560,31816.869486864976
2561,28271.74008120706
2562,31744.12977131224
2563,29503.33760619595
2564,31795.027409619284
2565,31570.13215850298
2566,29001.507688828508
2567,28672.678466344503
2568,30474.301931491722
2569,31420.17924417699
2570,30168.317739287384
2571,31409.917444074326
2572,30812.771393713014
2573,31388.526815015324
2574,30076.11730721254
2575,28959.86514225553
2576,30937.12901203055
2577,30961.29495660218
2578,33422.438886514596
2579,28883.35594044826
2580,31765.68547571715
2581,31839.60566715745
2582,31191.337328720514
2583,33860.75735286969
2584,32422.35645280977
2585,30931.1575075172
2586,31147.777525637244
2587,29393.519037038284
2588,28718.89125349143
2589,31702.281848823317
2590,32206.012166566492
2591,30553.8438995673
2592,29913.51835268524
2593,31511.46751013581
2594,32452.31615609821
2595,28618.242412770935
2596,31365.814268651466
2597,30940.01190500194
2598,32827.7697769293
2599,29725.734147937685
2600,30974.762576873592
2601,32996.86720502176
2602,33260.41244252627
2603,30530.073050327665
2604,32244.84998343274
2605,32398.964867466337
2606,30987.191269935818
2607,32631.37764908757
2608,34126.666657111164
2609,28930.08760959044
2610,29153.20034356058
2611,30311.11421686399
2612,31018.038055999998
2613,27793.32401893329
2614,29311.328999762412
2615,32047.336503477694
2616,32499.827748654952
2617,28737.864073555855
2618,29890.835701504508
2619,31294.846353712695
2620,30123.122186439177
2621,31271.54311847846
2622,30483.71069252122
2623,28838.385275178207
2624,31234.67206598089
2625,31116.458097049162
2626,33592.20908260027
2627,33047.561155981595
2628,28832.710250161843
2629,32026.470661758933
2630,30877.340553879472
2631,31218.413477576312
2632,28672.49459920795
2633,31445.434222878328
2634,31561.29857435659
2635,28640.171274021985
2636,34405.16145279616
2637,29058.55002684527
2638,30602.6522421781
2639,27459.740284211523
2640,29850.98802818757
2641,33573.93635946037
2642,31551.909997450402
2643,32207.32480079013
2644,32982.053819913956
2645,28546.334051565856
2646,31775.01469649447
2647,31390.44270678122
2648,29750.064940529737
2649,31681.207162961826
2650,29279.013375465478
2651,30313.963854205223
2652,31513.942689929565
2653,32209.534396866853
2654,29783.33593989054
2655,30294.46037841752
2656,27740.499186810976
2657,32615.824420447898
2658,31062.08223200277
2659,32967.053121013276
2660,32036.348685054232
2661,30236.192329760022
2662,33982.44890737924
2663,31014.19818059492
2664,33896.488968540594
2665,31351.559870593745
2666,31778.046344290553
2667,30790.53620975863
2668,30452.18775427038
2669,28893.199896943835
2670,33699.80182688157
2671,29442.0358262352
2672,28757.027562144387
2673,29900.03435482061
2674,31511.056084010044
2675,28676.394661241084
2676,30224.96854015639
2677,30947.564020738122
2678,29599.56864220652
2679,31298.21325964924
2680,26706.228059943223
2681,31717.401119723298
2682,31207.909477644724
2683,31619.69052710289
2684,31965.59305412957
2685,30710.2268871134
2686,32133.117802673096
2687,29872.764341556358
2688,30484.720793099976
2689,30058.532615491622
2690,28764.681665127166
2691,31518.447040708164
2692,29661.61809658899
2693,29324.313178007713
2694,30342.73851500597
2695,30232.73067785549
2696,28555.603700529162
2697,31124.834153384647
2698,30816.64623352453
2699,31210.389069142253
2700,33263.70362686678
2701,29717.98478559837
2702,30214.133789023468
2703,33097.65103678082
2704,30973.171186683587
2705,29792.606971269393
2706,33583.96296850744
2707,31052.223150860624
2708,28631.027957718743
2709,29009.28064238247
2710,31776.615585371015
2711,28153.849823601347
2712,33306.24963786962
2713,29903.503339747032
2714,29218.327605480896
2715,30297.35076350225
2716,33184.21439035795
2717,32483.587812129823
2718,29210.052145143614
2719,29529.592311303877
2720,30587.95150332429
2721,30074.157767649904
2722,32212.739601292502
2723,30582.610069008813
2724,32004.702028739848
2725,29569.316502043708
2726,30511.17077639633
2727,31492.241312207265
2728,32841.98910381258
2729,32335.12485732545
2730,30776.528961657485
2731,33494.761907538275
2732,33344.31637405686
2733,32754.349897921136
2734,33386.08813637928
2735,30234.039934217384
2736,29903.67702848432
2737,33009.149376150206
2738,29428.722093302735
2739,30250.968923994013
2740,30613.369887220742
2741,30018.478583723434
2742,30209.6202194243
2743,31883.72370628263
2744,30327.364884717223
2745,29712.455403827244
2746,29285.88506260244
2747,27964.40482363417
2748,31084.689245196398
2749,29781.78114918045
2750,29083.440663649995
2751,33400.18258278805
2752,30114.673690664604
2753,28023.899084517314
2754,30695.95397743877
2755,29494.17123116837
2756,32115.54471993765
2757,30108.03008875875
2758,31108.298516042145
2759,31017.431895665733
2760,31737.885097810366
2761,28564.649332391313
2762,31999.598720363243
2763,30784.428085433803
2764,29781.64148128747
2765,27889.076898231302
2766,29894.233010840337
2767,32845.69816822979
2768,30340.552892337706
2769,31644.527707039248
2770,29658.139806589166
2771,29265.347072975594
2772,29810.040278507873
2773,29600.732131051103
2774,31295.578899471533
2775,33408.62167963874
2776,28709.664443979473
2777,30911.65206450447
2778,30868.669304023835
2779,27559.031874328713
2780,29848.88761611727
2781,30249.5012593037
2782,30363.073094159707
2783,28107.483113353162
2784,28442.295164478594
2785,31648.312276292152
2786,31492.59881423911
2787,31700.72208450374
2788,32526.188983567306
2789,27534.342915686582
2790,30624.80183765294
2791,28288.26589278291
2792,30962.510765918472
2793,29874.82771701102
2794,30655.28342522318
2795,31762.621022300533
2796,31014.943358396387
2797,32147.083779970984
2798,30733.99465594094
2799,32583.200721297373
2800,30495.862495463753
2801,34140.43326995197
2802,29686.967652890497
2803,29306.507242965097
2804,28313.446651528917
2805,33153.331166946984
2806,30167.050291515287
2807,32805.40924232866
2808,28131.874390122615
2809,32879.616369296054
2810,30434.033341019112
2811,32564.349428933416
2812,29833.143991142195
2813,33943.94073675036
2814,29624.886448923557
2815,32960.850576724755
2816,30607.139941385438
2817,30419.747168732774
2818,32139.110245753418
2819,28930.722321027955
2820,29123.75781951156
2821,31179.395528274854
2822,30785.822068077796
2823,29967.73445220585
2824,28987.5673807401
2825,34321.77576688955
2826,31042.291894569342
2827,30716.16674924462
2828,32504.997046370467
2829,32590.125313358883
2830,30137.699441191875
2831,31464.194029081864
2832,30325.153167434877
2833,30435.86211401528
2834,26589.6928715609
2835,33297.678196839486
2836,30881.858463373246
2837,32428.29694157202
2838,30894.208696169026
2839,31365.107027853683
2840,28456.027787376875
2841,29202.949242018134
2842,29280.709894299423
2843,29866.53885777577
2844,27738.656942990976
2845,31584.34192482131
2846,31925.669396745667
2847,29283.412593871533
2848,30420.827544795837
2849,29446.003731093846
2850,30065.13222330581
2851,33773.753705370385
2852,31538.795722266204
2853,28866.64623413366
2854,32824.5009938288
2855,29730.375709285407
2856,31127.12326803677
2857,32546.205539372982
2858,28314.24875055933
2859,30258.131755030594
2860,29978.396036978644
2861,32387.306072141248
2862,31136.740960884727
2863,31194.22287876988
2864,32933.36243328844
2865,28443.87381583831
2866,31156.745381011024
2867,30778.070218670342
2868,29910.43280002885
2869,30336.384785910246
2870,28859.44445866048
2871,28582.05729655719
2872,31598.286499638794
2873,33763.203658958766
2874,32158.818086461837
2875,30294.552110506247
2876,31413.648430171226
2877,33324.468557591834
2878,31944.96583834594
2879,31767.23514670588
2880,30999.505729181197
2881,32545.124000898406
2882,29814.274265028787
2883,29632.25755345864
2884,32839.7746010354
2885,30658.304211550705
2886,31473.736262327027
2887,32139.1385057317
2888,32251.611893627884
2889,30154.065766608062
2890,32680.603894864606
2891,30075.118965120644
2892,32166.495633309067
2893,31039.08518331047
2894,30547.022087146423
2895,29336.4616897133
2896,29597.87208716375
2897,30464.642435321213
2898,33708.43455902759
2899,29521.255639206047
2900,28971.406918054974
2901,32382.42169018618
2902,27901.16152648056
2903,28431.345763784513
2904,33512.37580688536
2905,28247.944189027054
2906,30111.995438460468
2907,30654.158375704887
2908,30066.31488058378
2909,30569.65341995329
2910,28698.899445500327
2911,31168.85160735984
2912,28363.523983800187
2913,32195.94218199234
2914,32193.085868281036
2915,32066.607205380296
2916,33855.31694223718
2917,31068.935748264772
2918,29324.623133867095
2919,30687.75011168016
2920,32017.99327344564
2921,31038.836840313146
2922,29402.17009239859
2923,27938.892896167446
2924,33406.22675846619
2925,32647.56794695221
2926,30852.488436621315
2927,32278.239002878574
2928,33764.792013015285
2929,29306.191053962168
2930,29667.14678334164
2931,29114.401014731153
2932,30885.28634602959
2933,31622.240385262357
2934,29130.64298941908
2935,32888.04948938242
2936,30971.507091249314
2937,30120.26530843483
2938,31676.255187745137
2939,29394.166925517256
2940,30833.06519458673
2941,29666.068202689134
2942,30881.13472880862
2943,30594.131175094688
2944,31264.836920936603
2945,32623.422492735677
2946,29828.33189505958
2947,30322.152057878513
2948,30551.076598761683
2949,33542.65361428867
2950,33499.42509503662
2951,29430.1685019287
2952,31381.769032001575
2953,32235.777854615724
2954,30208.044623253445
2955,32594.983902155724
2956,29426.515470100345
2957,30628.76676981056
2958,31687.039804900487
2959,33537.088915472676
2960,33209.4431316369
2961,29264.665660796083
2962,33197.086013733446
2963,31178.334957416246
2964,29551.204323601116
2965,32232.899564467058
2966,29892.781479616897
2967,29628.918383493903
2968,29824.476381216416
2969,30612.361453430764
2970,33297.27751282748
2971,32786.39664394218
2972,30827.6661350018
2973,32675.270905095946
2974,33660.0104412224
2975,31891.317122302793
2976,30356.32884196086
2977,28369.209060343095
2978,34935.53472214534
2979,29592.138739205267
2980,30330.844762547087
2981,27946.460328033816
2982,34306.30245622772
2983,33054.25512817868
2984,30880.899533348274
2985,32770.35626564729
2986,29137.10810769585
2987,29616.346757149422
2988,32400.115745029434
2989,31321.27566986762
2990,31352.82556017256
2991,29837.454178517404
2992,31364.05382671145
2993,31514.726022303672
2994,31044.926441144107
2995,30320.50827736184
2996,30058.82821021754
2997,29670.742490641107
2998,29489.098660873424
2999,31271.93859752944
3000,31628.09280402182
3001,28399.60243708274
3002,28531.463959258865
3003,29438.855784325846
3004,31840.498722759177
3005,30473.827530418373
3006,33032.77288001853
3007,29406.25948783732
3008,33995.917570854705
3009,29975.5291028015
3010,30917.15781392198
3011,29858.535725040798
3012,31158.262036857308
3013,33222.50229609337
3014,29352.301705527985
3015,30679.732282244637
3016,29204.69470275184
3017,29840.709639821333
3018,30959.63013207954
3019,29249.558114782463
3020,31420.974461828566
3021,32282.26100138829
3022,30106.29119024002
3023,30487.80259721443
3024,31392.217968286925
3025,32533.10906862708
3026,29257.26693131085
3027,29200.424555104688
3028,28460.743886436067
3029,32156.333476930708
3030,30688.164091220373
3031,29838.936930858978
3032,31478.12528358374
3033,30816.26948072227
3034,31772.52243068968
3035,28795.035735600362
3036,28733.96375608752
3037,30536.566128325136
3038,30336.824229817383
3039,30036.23021839347
3040,32720.471156831798
3041,32367.73806805896
3042,29195.697794320906
3043,31058.018047749523
3044,32325.2870792918
3045,32875.83223305971
3046,29687.501932445033
3047,31204.056007483436
3048,32879.78209392943
3049,31498.21908476698
3050,29171.60512618675
3051,28746.162535760115
3052,27811.595865037958
3053,28054.948995062146
3054,32789.24366613709
3055,29677.42578227082
3056,29567.073919015456
3057,33653.80668320205
3058,28901.080003866646
3059,31256.087204373045
3060,31148.76804534048
3061,28442.869482501625
3062,28769.16432476826
3063,32659.568755523804
3064,33893.58209880886
3065,33010.7218368277
3066,31012.70155180506
3067,29634.05357453361
3068,29104.021040290518
3069,29259.528696688652
3070,31674.43225145135
3071,30638.993353233003
3072,31105.28999098047
3073,31056.76575458478
3074,29768.38225646236
3075,32201.35813509256
3076,31096.03703870433
3077,30712.416740358705
3078,31696.169948118037
3079,30669.473154596144
3080,28915.72579552266
3081,29899.719362328826
3082,33831.05482104214
3083,28279.99830903159
3084,30987.09093729767
3085,29431.07723252175
3086,31367.292248471767
3087,29229.496538831885
3088,31468.117429333346
3089,30716.13046413666
3090,29896.066630204077
3091,31460.952630694876
3092,31225.006540132537
3093,30165.242752237522
3094,26641.980751027542
3095,29431.00594541888
3096,30354.439767201806
3097,28777.67142872272
3098,28197.013958827294
3099,31980.771309701602
3100,29774.77094198787
3101,29958.96577776655
3102,30228.28869553559
3103,32215.214983555918
3104,27462.24310388744
3105,30657.0862990046
3106,30941.425364469138
3107,28802.156594701966
3108,32406.779206935375
3109,30413.663235033364
3110,29253.193848730964
3111,29923.093053393022
3112,30443.251125651954
3113,29582.128131483514
3114,32203.55550422178
3115,32903.3882706946
3116,30615.836854900583
3117,31545.72625004451
3118,30324.760416007528
3119,31910.944525853356
3120,30694.06368324874
3121,34668.2364657305
3122,31247.825256527984
3123,30132.412901102576
3124,27963.005598869382
3125,34587.04417579957
3126,31360.751041926804
3127,28761.083073997463
3128,31844.87163184027
3129,29434.269260238903
3130,31476.57527570572
3131,32354.42552192536
3132,33155.08493091454
3133,30898.879487830214
3134,31874.515538497315
3135,30270.364564130505
3136,33065.290873253594
3137,33363.41702910968
3138,33514.730082969705
3139,32268.904974869056
3140,29632.669982081745
3141,28577.132737591022
3142,31595.737185663358
3143,30831.522870086108
3144,31344.49199251922
3145,31542.468943544594
3146,29802.572804332245
3147,28558.713144864985
3148,30892.979457786452
3149,31868.69682374468
3150,30055.790898417992
3151,34090.240039151955
3152,30828.646019007425
3153,30959.986957555524
3154,33136.86767385891
3155,29970.181497731206
3156,30948.418123011088
3157,33802.624190030714
3158,29841.849988593654
3159,29092.586216980773
3160,31349.212279451363
3161,29406.54849239881
3162,29174.00243090165
3163,31185.57131299187
3164,30743.337529838234
3165,29623.137410158135
3166,28587.564217740823
3167,32022.214618977956
3168,32648.665582373284
3169,31827.036222828985
3170,30894.83924771217
3171,32937.55538607238
3172,30310.422484610244
3173,30849.348153393697
3174,32120.103502657337
3175,29005.441196852724
3176,31816.02334032579
3177,31546.015321719406
3178,31914.414114165054
3179,29397.024023007227
3180,29982.66943624051
3181,30151.209195064715
3182,32023.3025938991
3183,29206.0461807192
3184,30837.716905887406
3185,30489.973674619116
3186,29094.82888930286
3187,31182.751520565125
3188,30963.94379365197
3189,30889.820174058143
3190,30690.365961943742
3191,28299.979585896985
3192,32249.86407583623
3193,32041.91696910356
3194,30560.185529112
3195,34459.58907483372
3196,32468.35035231947
3197,31393.65790940059
3198,30125.314349505956
3199,29765.333014746866
3200,31146.385650997465
3201,28680.706281151473
3202,30195.577974401593
3203,32415.88973426122
3204,29464.480817067815
3205,29705.39065530274
3206,31971.550450736657
3207,30507.729073761166
3208,30805.72195661795
3209,31005.830481633344
3210,31853.977567422546
3211,33561.21784186967
3212,30469.625505663033
3213,30433.158126847648
3214,30601.329840498795
3215,29066.736463679466
3216,30193.537128392876
3217,28347.326463057074
3218,29433.507339209897
3219,30711.661008313742
3220,28157.907907506353
3221,28576.11550298315
3222,30579.128203910193
3223,30910.22239753813
3224,31407.555278199623
3225,30041.171478765264
3226,29655.56311845143
3227,33680.38323427997
3228,30949.519454963338
3229,32060.57612671099
3230,29191.57682170847
3231,30956.793098210775
3232,31685.0813390824
3233,29714.469704872816
3234,32176.176226428262
3235,29788.2534264143
3236,31959.933065577392
3237,32724.730769267295
3238,32573.423286080942
3239,30828.832645149945
3240,30331.631617846062
3241,28999.959911433976
3242,28924.650796233993
3243,31658.061901144974
3244,29304.269393415747
3245,33696.20292231986
3246,31914.989095223882
3247,30760.672737195993
3248,31396.77609977066
3249,29412.752877891395
3250,30773.41029965946
3251,29970.822811236514
3252,33129.8806893472
3253,31925.07917708801
3254,30869.0135406752
3255,30293.71331612439
3256,29446.950481487416
3257,29795.13214798115
3258,30943.999963776634
3259,31539.642617194742
3260,29233.228878712674
3261,31570.717232624345
3262,31918.394469313847
3263,31509.625854569294
3264,32875.136338022596
3265,29261.225580637132
3266,29878.065933857375
3267,30535.35835360681
3268,31136.79522549113
3269,31687.919153309867
3270,29512.378075534005
3271,29427.89226418647
3272,30591.442994971254
3273,32405.748749826675
3274,33899.90244930335
3275,31010.33745612627
3276,32561.85454926147
3277,30859.205280488346
3278,32884.07173728413
3279,30922.380691329712
3280,31257.58570479266
3281,30075.40971510481
3282,32033.3098729482
3283,32298.760218304753
3284,28404.46398593393
3285,28816.112790929394
3286,30842.61874928922
3287,32462.540694616142
3288,28507.66470105921
3289,29444.949492424043
3290,30002.756491283286
3291,30283.881487980245
3292,30574.28842171493
3293,30794.9637390152
3294,33392.512862124204
3295,32604.22965219491
3296,29592.1206886794
3297,30822.858303731777
3298,28470.709460126258
3299,33289.40496276562
3300,28357.742047891006
3301,31142.37327815456
3302,27840.354239182478
3303,30590.157365364288
3304,33781.10286859969
3305,31877.021922907807
3306,33742.241185396924
3307,28268.35348457611
3308,32245.772138929806
3309,32689.070603135093
3310,32231.346176754752
3311,27706.595410178474
3312,28962.863458273718
3313,31525.1164138435
3314,33941.08064340296
3315,30721.970987591823
3316,33532.48542650944
3317,30138.877161597364
3318,31198.48913398218
3319,30850.77021596878
3320,30133.509659927593
3321,31796.349424394433
3322,29681.180906028632
3323,30290.104792437716
3324,29734.99619948014
3325,29473.26841644463
3326,27746.80754770983
3327,32809.15521199301
3328,28949.832798161835
3329,33071.764609817765
3330,28150.414809012804
3331,30994.161228076286
3332,29869.01792839093
3333,31514.75686198853
3334,32084.672768700166
3335,31620.163024146455
3336,32333.155027480418
3337,30342.54646847139
3338,32348.913840388836
3339,32778.37157334013
3340,28327.166109631256
3341,31707.879826715347
3342,33702.57832453058
3343,31645.371496983465
3344,30846.338510070298
3345,30751.510449848538
3346,32147.142380650082
3347,32523.16569286776
3348,31453.059240862312
3349,33180.828079134306
3350,30288.598165719224
3351,32281.162440017702
3352,30696.602191037327
3353,28039.535235694733
3354,30448.76646651271
3355,28812.433471475837
3356,31612.399277705154
3357,33135.30142514713
3358,32615.858091076083
3359,31580.684564982555
3360,28001.65195868873
3361,29687.406101613306
3362,29341.725569761293
3363,30816.9918385469
3364,32707.828760625434
3365,31280.50924212831
3366,31608.253563875114
3367,32726.695193720927
3368,29357.57463913012
3369,32291.23989110035
3370,28796.548127027792
3371,30508.824903715282
3372,31241.901404526274
3373,32458.87404713527
3374,31755.355393188755
3375,29874.754573910464
3376,31187.05338261668
3377,31078.13461645514
3378,31976.630295435043
3379,30425.152243625893
3380,31394.392763014424
3381,28954.492743592553
3382,29965.353547213843
3383,35024.632585085004
3384,29684.386318877743
3385,30414.837916109795
3386,31833.679155741655
3387,28479.676324610566
3388,31904.567476804197
3389,30270.661371196074
3390,30049.281195012376
3391,31272.875207739526
3392,32441.378034776153
3393,29578.761742744937
3394,31540.64977725226
3395,30266.028526424205
3396,30424.866669772993
3397,29050.95835550665
3398,29658.37853788685
3399,32663.417491788165
3400,28922.353360782043
3401,32109.07210899247
3402,32329.63317192041
3403,29682.23517569129
3404,30112.821981170408
3405,29913.25322657696
3406,30907.271558668912
3407,30984.31865271508
3408,30740.529520385084
3409,30692.88202605364
3410,30814.612656940822
3411,33490.71468245762
3412,32055.127395833173
3413,27845.383974923097
3414,33398.111401779686
3415,30393.124068284862
3416,30444.20297096386
3417,31458.654674495287
3418,29639.211471038147
3419,29149.09938921343
3420,31968.344765285525
3421,28654.44684809143
3422,30852.841535168074
3423,28489.55280360329
3424,31509.765504866245
3425,30614.26209593531
3426,29778.227952586738
3427,30208.782766580334
3428,34012.988131034916
3429,28502.955423542055
3430,30976.766179945695
3431,30528.56419458411
3432,30227.190288143403
3433,31080.491349237425
3434,29836.40469340801
3435,28585.88066521552
3436,30844.542999462345
3437,33569.93620690288
3438,30623.330415400444
3439,32829.22088273728
3440,33924.97255866163
3441,31120.92978499175
3442,32941.305383768835
3443,31616.059936134367
3444,29789.24653975923
3445,31914.463365425894
3446,30517.98613507747
3447,30542.962449094037
3448,32696.804595865622
3449,31720.01116288288
3450,29887.377931761435
3451,31284.01801102672
3452,28460.370240845845
3453,31454.229801147158
3454,31947.324774966393
3455,28532.615298356533
3456,29289.723119634975
3457,32906.52590534406
3458,32419.701660724797
3459,31098.251373119943
3460,30446.957566325982
3461,31323.72170628663
3462,32458.10260208767
3463,29977.509166566222
3464,31346.83918930642
3465,31340.051335844888
3466,29304.640241608806
3467,30625.83485259028
3468,30233.412943864867
3469,31746.23865926469
3470,29461.08557584806
3471,32139.989252573145
3472,31584.073059170245
3473,31845.84896342095
3474,32342.11188685107
3475,31093.98517762843
3476,29075.648752163925
3477,28935.040668282487
3478,29474.86469157746
3479,29286.368304153606
3480,30702.75754833072
3481,29899.676578447357
3482,30976.043245324574
3483,30624.51170847025
3484,31463.784365474756
3485,30733.731291667616
3486,28059.10915285079
3487,29784.28868646991
3488,31964.65686958167
3489,31110.732495855806
3490,32784.96074449668
3491,34720.69927003532
3492,30105.869767626562
3493,31991.141532396174
3494,27791.06080706096
3495,30211.853322963736
3496,31836.51224148445
3497,29168.472313188307
3498,31849.444631840186
3499,30522.276218299812
3500,31336.87067271412
3501,30991.211977162744
3502,31850.524626277464
3503,30020.549721134685
3504,30670.78279451899
3505,30951.52290333212
3506,31790.554382523966
3507,30012.217869832588
3508,29886.746223225524
3509,28687.30882543237
3510,30676.1713514962
3511,31687.682561038586
3512,29325.603405325262
3513,30157.24274816062
3514,33506.22808378816
3515,27689.020758773884
3516,31881.69710549895
3517,30343.391935787495
3518,28880.156206479103
3519,31454.777669867934
3520,31203.309917923478
3521,31743.31610432476
3522,31230.51721742424
3523,32359.89909369165
3524,30521.855107673204
3525,31937.067174908865
3526,28769.462669915192
3527,29065.291784637193
3528,31279.248209953315
3529,30097.94242148921
3530,33828.5338261815
3531,31266.600451556733
3532,29845.943641871247
3533,29346.918159637924
3534,30075.13180872779
3535,29895.098188430034
3536,33135.95221192943
3537,29225.032411482265
3538,29509.446265380015
3539,31889.219290589015
3540,34127.671314126936
3541,33295.071269324224
3542,31045.686509342446
3543,32502.598494716105
3544,31338.44454195924
3545,33692.33220111607
3546,28428.34765285169
3547,31576.88268539324
3548,34061.160591746324
3549,31138.15551423128
3550,32033.87830636001
3551,33047.041304373844
3552,34962.21179574968
3553,28962.618197006494
3554,31790.71766512131
3555,31551.72265562347
3556,32261.89436166612
3557,31788.745599288955
3558,31091.14406229448
3559,33412.581609000634
3560,30058.25802537675
3561,31750.349968061928
3562,29368.48781916583
3563,29059.28491662936
3564,30950.65610576983
3565,30625.285541696496
3566,32054.641746132304
3567,32703.99602367836
3568,29340.99601883071
3569,33230.67928444349
3570,32280.859315557926
3571,32165.444341106253
3572,28871.48409114798
3573,30154.36906958049
3574,30502.454593999748
3575,32481.193454885375
3576,31775.526489221615
3577,33400.250207255056
3578,31086.416277888668
3579,32814.9395333955
3580,32046.62953695518
3581,28707.291237984435
3582,30996.19311925977
3583,28769.055723295587
3584,29572.53286436845
3585,28862.493917199743
3586,29439.886905562125
3587,28759.04599473652
3588,30801.91781542545
3589,29725.434860502515
3590,31867.32730142289
3591,31457.186590297602
3592,30273.965091646012
3593,30693.457659043634
3594,31419.337492486327
3595,33768.829091964915
3596,31054.625874632824
3597,29372.177824499693
3598,30969.520456412924
3599,29226.573509999485
3600,31374.309689050133
3601,29329.165956060297
3602,29935.21360893324
3603,30399.293534349985
3604,34410.3496327639
3605,28612.75635782733
3606,32339.1830875926
3607,33620.395247429304
3608,32035.73922898125
3609,34526.866333883176
3610,32092.633968859434
3611,32027.362773529625
3612,31172.2474976014
3613,30517.35896890532
3614,31065.74461921189
3615,32057.7584402162
3616,32555.70059906582
3617,31971.425204931496
3618,31008.956706330777
3619,30135.352532002187
3620,27798.717904444253
3621,32235.5184519795
3622,29529.784091377176
3623,31226.025472374688
3624,31595.483991024867
3625,30835.743071851903
3626,30070.59898497883
3627,34647.57077829757
3628,31213.33947034021
3629,32086.613912359928
3630,28583.514120157794
3631,30325.100831136155
3632,32450.02813019706
3633,30617.684037411
3634,33563.195458146954
3635,31933.37293735383
3636,30088.160208051955
3637,32707.029849541515
3638,32129.848820834683
3639,31705.926398553816
3640,33477.48762894957
3641,32344.433227474634
3642,30103.28654765256
3643,32647.360798700232
3644,28930.80495610448
3645,32183.432106746768
3646,32511.481406959254
3647,30090.171902200476
3648,31979.78763624164
3649,29661.74590715787
3650,28746.07080513852
3651,30962.0175622385
3652,30260.132495294256
3653,32982.89402997248
3654,32583.546713066364
3655,31643.581086109516
3656,30636.89953060355
3657,31065.694224583858
3658,29914.19959421907
3659,29192.549145144385
3660,30872.878459107116
3661,31256.655693563996
3662,33862.12794884986
3663,28618.3624860795
3664,30206.30121792845
3665,28018.26352886979
3666,31847.13845572194
3667,28540.72496449547
3668,31644.989739541095
3669,33801.008551255654
3670,28888.622214972704
3671,30158.43638239453
3672,32126.087011954947
3673,30177.212034482185
3674,30776.252506273766
3675,32687.192242674173
3676,30808.857954713127
3677,32300.268708784693
